NU_INSCRICAO,NU_NOTA_MT
5a9d89465845ac2d81366275cbb1a81d627efd36,-0.12749242423352763
c83fe640ba466ba904ac1055e53a875289888797,446.25061824479974
8855ae8971b9bd9b02c45a82c6c894a2e76ca542,434.4907311148091
a2945f1e7fbadac669590b7d9fafb6c900bca3d0,424.9567023404903
328639a0c753715c30a58bae70c82f2101153eb3,436.99677961757305
ffc5eb6764d7640edfbdaf4648cd54a12c94dea9,0.47770140496863833
643a0eb394b50694c74d5b5fc70b7f7f7c93f9c7,622.2967104840706
f56746cc2900258507d2b32c126f8db090db856f,465.67593308335023
1a4963b5fea8bb25c67750cdafbe84b01efad177,430.45218002092525
b520c940e62f4ed684417e7eacf00d85752060da,428.4830472665203
2e170cf2651ed448991af6fc5df15167733b2d8f,507.06604998495095
6efdd93a0ae289be6bb5a400bfc1deb077d75886,404.5868147114334
72ac2acc787d8cba0934cca3810ac091d792c8db,507.7780917863067
92a25eee14554806f081869cc9dac868fd1860fb,415.5901466009522
1f12a9b01eb9ef227a5482f498f3354bd485d9a3,402.74588560296405
acfcaf61fe2a8ec90ea2648c3125b7dc4dd13b74,478.21743306123284
7ec2f787b9f57044bd98c0d4854f521c9f9ec635,503.8902314219922
e8d2d318a1e057e9cac8384f1269a86c4b36e0a7,446.9609888285292
1730807e4916c5f7e8ab21e02ac5657bcea3e732,-0.05762015230682577
b45fb481022f31dd47c63c1c3e2ccc3b5915b67d,472.3084371568543
1a46d99716282410d1170f0f35069b34e34415d4,406.04100720277154
0467e022da4ef897f666bc76f31e1bc8976f7e92,433.33373277015863
993aca0d5eac6741117947c82a3647102096255e,441.01936948112865
94c96ade6ade21deb080bba6aad537fc4f195d47,508.57435457313045
36bb672077a46a3e4755cef90437a616d28bdf23,408.1161490349048
e406adf1d4712381dcd4d1c9d78fc9d7f14ff450,365.038451284297
328ca19128d276eb4fbc309c54ec7f346c803d2f,775.542276509303
27cdb62f0a2a5467efeb30aafbf246ed2320c532,442.5902771736361
c52cae37c3653620bbec72264c502f45ca2a8671,1.302766205040296
f9ef2695eb0986666093945894b8f2fee351bf22,494.95457965285425
2178c497293d0cab01ce74f5105b1a398fb12d8e,1.0459654447184796
e21faa0c07406dde71ec02f266b19b314ba8b0e2,-0.1759979322178392
8a021391cdaac100dab56c59284bd50137a74129,545.7244802477243
12ee0df69325d97cb95404958c4acf4112aeab8a,-1.5102159258879402
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,437.0876545864995
66cf0f8b5af2466f9616fd15c0c10344df84982a,-0.018341465191409168
720ef6c1d6cb4978762fb0edf4e55fd8303fe35a,435.1947688029767
60edc5708acd60680891ea15379dd07c7a5924ff,-0.3112399217030529
b9f786712775e0d1d735398d710b01f404c985a3,427.88537676726236
564958997e204bda06fbe90afc4722805c78a855,564.6142231985483
36f38ea81d1305770cd5153f1e1667fe8a1eb47f,445.393276797946
527098f4ee3ceb5c393981930d23b8fe154f4db9,-2.0698355327695643
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,476.53914431403246
8296743fdd105ce9183561cf5b359b0a3781465e,399.1959393204986
a3b79e8c739832c77df2ba6bcdb23a7518155a33,0.1470248194390222
6602c7f15a1fdd082265b64976448c6809df792d,397.18511785985015
31ae66f0fe024acae4490915c348e487f2367574,500.5194708871034
81901aa980653106e64863d957387d24e2c00af3,412.5885281895823
28e10d1bd0b6effe0edd503446ebda948ad240ad,454.1353926720009
53a7ee52a87f80241e2ca13c923e06b72bf3a059,384.0719157145928
50be5f75fdaedae454b0c3d63b7277854bd08d8f,4.145851741617031
82bbb4f6c87f03eecd6a3eb7d03a398bb82d155d,0.47770140496863833
0e2c166db6aa7deccbe4896423a1d68f6d57b0f1,520.7127967132498
d1e2b5c758988b6d69e90aedab3e02cae47d61c4,-0.06501123966919391
02681b5c893b94db204713cb4b20dde6fc3f2f95,506.7355415537918
6ce4c0e0784b3881b36b3d1c047ac6ad121681da,460.87329517075955
829dd51f77f3ae74c2216de2d86139bd0a03367c,0.07971371808359848
28c6829e69879bc1d34db1cd51b89562d3cc596b,533.7994235237422
ecb9f0d7a261c9f27865ea22f2e643701f721eb6,465.9773793783543
96715a069fbcb2e84b26a01563921962ccc4601e,0.13697336478788277
923538833160e8432636c88e8119378a43b3d766,448.1878666517873
aacb834258765a2959ee63c57d2be4923d11a696,462.28334618458166
c32e484025571dd94255a77f21de08ab8d2aaba8,504.0325510448718
d425deeec0a3c7006f14d732eff8933d5155067f,515.9650518433883
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,453.8935491873155
716a178e9a6f7791b820da77879943ac9040a547,426.75848770745375
430212cd8767ef2bff8cda0f61729203fef7523e,422.78554698803896
e97d33221238e445688a0e984778d4ecac788be2,495.7262237636948
695c9481580951d830c4431fc6c9dee778ba9ca1,0.20647616972028301
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,531.8287539016407
0411742cbb54fe1b6927b25f0bb52b885828c828,386.15261302785956
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,417.9194668746713
bc40729846bf209b06e2a9a890e01d4e6780f5b4,0.22341227538290057
e4e7a38b58319ad0a5cde4848622b21783c907e9,432.5353118133404
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,578.4634618808783
aec1b63c3f0c9554e533752d8fe138ca82101d4a,441.244031481166
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,468.0793156054173
4b48d500ba4410546ce01f7f6d44bcbafa73994f,428.609219099627
edf33c347c866d26872f540bcc1f6ae415f3294c,453.78339744305043
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,514.7811432556076
3a265ea6ebdc4eb2520db912adf5592f03b3d634,396.4182208738148
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,-0.12634545189223756
0ade5488fd62db34c11a369bdbb4327faacc1635,-0.04668234420401235
e418fbb77e6ff4103205f3b7f6a66d53183d809b,478.8006029962314
8ddbfe70cd41135cb6f125335a48d100789edbf7,432.92386348477936
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,0.08769627055836374
1d3e406d0223d4cb0328850d689ba9fcadf62776,418.11604140698324
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,-0.06761855942092818
ecaf075653faf2dcdf946c0ce50629f5083347c0,425.6914511348641
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,518.0837840928812
d43894c5e83bb3a7e5000636295b0b050de19309,0.028719259324085304
5b7877d12550dd35d27a02b66a13f2a27bce11ca,404.8067798856524
18f800ec03e33ebad5fb97aa8465dd3e5961337e,482.69528635625073
bb39cc6296f2c9da3963994899c5c34b50965720,0.1845923370110415
76facda8958cbaf5dba09a4d35d3b4de7596a49d,0.02037945465919637
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,506.21254879477067
e887be276bf553575b20ed1a0de8833d9cb7e247,0.13185107045048
cc8794762ffa592758b5117d67e0d02e2e8b9c49,532.9923217374858
894d277c608610fa8c31db531f64582b9569b2e9,418.6082486209875
b2e029961aa0f20071b74708e0d97e6f200ec582,475.1500633013431
12c7d85e168b09a0278df140a22bcb0052a59b0a,415.5839214961097
64c4892488a9c6281bdabf467a0b5a6382d248e6,471.5350320456594
944e790f6e64eccf6df361247858165f17dd7abb,0.45561844072730595
ac112e94587e6e4249b7182329ee5a5040ae94ea,547.5149461486675
a58cf11e498228f9aaca92b0c49f955a6163fb59,414.3528294710637
e8c84701c041b7f3b39f3125a0449fa633589fbe,476.3374082145606
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,559.0848721380881
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,-0.16781525111863935
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,449.3126885377596
e64ad901853230e396be49311ea98121c348fac6,433.7989287701608
8532af19be3729ea233c1f29e4c015820fc7fb3a,479.20490322230796
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,462.4228370696957
26853fd075fe27954772c3070997635b94f32b83,391.08952659083076
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,521.5915648888728
574ec310dee846f9ae8eb278480257d463f6fbcc,502.22898388842947
ebb32b8df4ff9b202ba904f310724ce230cb4305,0.2028443253377131
8a46e35787225c3e7adef2b998ad9c93a952106b,480.11974358633677
b62bf908b504e8c6898777a7f5b88afed358caea,422.6191758812498
10d22971ca4f53fc62d02905809ff1c37fbb68fc,553.749729356052
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,490.8139503734455
cad47b624b484cb16291449cee30707a46c20199,-0.306025838888019
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,647.4447507585552
bb6c0df09cb6663f142ce6da382b804353453af2,0.08334556246616842
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,479.5245982501973
7bd0affe1bdd3681a0faecd80a3d48c023b986de,0.10011098164999405
d76614020539405f481c0f5ffb9e6f88a0bf21b7,489.5480917208695
5ce2df96a99343819ead41bf242044177439696d,-0.17164722412564384
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,-0.5788703725047606
a9216c3fc0c0bf14cda0ca26a71c205458b74896,0.04696616304920583
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,445.2068764896005
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,515.6365451678683
176b027cd932b17fcb6f119cfcef338a175062b8,433.1349163965047
41474f2dda61d97f38ba79906d3dbcce223d1bd1,509.03754555767455
421eb738f9e2ea73e5f4227c915762d6421102ac,-0.05180809946221344
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,448.9927204560709
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,-0.5401677621175213
134d96275e3893946c3a0e1d59f86b336fe64f6e,-0.09172349754780276
d4e97da32ccb6987ec074aa48c24ce949c05a78c,441.6769353034889
fa556e489987a0588e9a8edb5327e2bde1679670,0.08334556246616842
95c1d266a2524560761df98b376c17604733a6ad,525.3849501716127
c11c4303d2632cde64105a35554ecb77a8564260,448.0108597502958
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,514.7128173160285
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,516.513863673975
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,402.420333709789
580c34923cbde328e0aef1641dd02033fc862c04,433.726542272239
156e1fb82056b0f6953c443446eb4dcceed7c03b,0.028719259324085304
29d8bf198da9caa59047268faca60207da24d1b7,509.17396272743025
1b3f80a1cd9fff0408e96169fcaf006936b34fed,441.8281113685102
b5932043b62e0c58e16e2cc2c9d5489390e5c895,491.00165262834946
99092cc60948943c59d68d62ed81a75a03059113,454.1766139924387
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,10.344252872142354
dd69fca6f17420dc911016a79e70583ca7ea330d,426.01351072776816
d387995af060965fb9d18973f3dbf4904f071066,384.83794279895005
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,462.8541918827751
543674772357cf9d8a7a8e7dfb89384af80ec30e,472.74751985107764
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,436.46636782422235
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,1.963051207343377
0736d379ea0962e316ce84cce8e883321be36abb,416.2635577566049
98cc842c547c69a0d27776e272fd8b61131b0b37,413.4499955805494
890b7696fa85ca2b3e90b3951efec2135e88d5cf,428.29373280579154
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,683.0307011037401
d84b48f7dc7a6e387e6e985525143589754c5b13,469.36138091333316
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,525.2234944693685
dc4fe9d4124d9278f58f6f999711116a3fe58be7,462.54916499503
f6624d763619c0898b34dc02adf06f53a1721cd0,412.8368406928106
60b1c12559860e7ad966da4c4db5c78e17278fc0,566.3059624422356
a3f3dcb89101d86171f8bb4f4f57939717cf298a,-0.05762015230682577
4f365503582b97ea96462d0d36895a5e7f5926df,478.39085974062255
c80869804effb21d50cc8fff3f4c27ba5521240c,431.36480737013926
d0f351638d60e84b890a498d69c9a7961cdcdf36,433.53163930617274
48e8ec135997ff3676648d5c144c3c7150a7bbb1,434.51331447973047
45484014aefd10ea3e4b08fb93e66c251709cca6,435.54390565925075
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,430.83410591816096
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,388.510416096446
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,595.5937983153024
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,451.1068661714034
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,579.9990585028619
c83c66733c5bd90a59996e473bb69e44f6522976,419.53592056625416
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,-0.05180809946221344
4c373daf5547a6292c4905696c148ec83f95f083,0.6573728159797677
4549620b5459bb28990580f4ca0b4c2adc5b1a68,-0.01635831214816176
87f89c855f377c5b100ad2986cc6569e31d94a98,522.9519240466361
d0d8601aab147c191ae37365a930c1ed3eb0414b,0.6056958760095376
9a25537903e8e7eab1dfb357903d241e24e86fb8,0.004815970664101784
eaecf3dd32668664e1dcc2d6c7a69042824806a6,480.4639162962009
d19fa85793fcb8ae3126d10592c9c57d3b32971f,-5.553099738619187
c59b370d3aa06b68878c836bceac844953d74972,444.095053431998
5a6d397150d1a9e9c82e120f92d1e782da34bddb,-0.20481001516068498
b2128312e70fdb830091aecb6b27d82617e2e226,420.1122234090488
8257941af168c0cc15f28bd596fd922352dae732,504.10033602435675
854ce153823802674f35bbe1ec010b12e9b3a56f,492.19118686532323
27f1db4e266b154f6f7fbef9c225fab472652a7b,453.85650629778314
11b90bed4a05d11169f308370faf81d6e9ca2c4f,416.5756050730316
5c55b7aeae6cb75ec715b4629812175239e45c15,0.004815970664101784
1391c7de937e0fea2ad23ebb111e513bf2aca2af,0.7082462530071703
e9488c35627294cd8f5a809c0667aef7a3f0d465,0.00892459617201577
39c22d725a24b290af887b25175ae0a8d560db4b,-0.017829853670705942
e001e1d73163c327a4d800697b1b36cd6921f60d,462.49333140388353
b83424ca8973e4b2eebf6eb9e26e842999432d22,387.94096495703013
202da3f471204ad489ebf0c3856437337534112d,0.023420572772265863
912d751c54b46c860c5ba61666fc6fc59ca2689d,407.7126341500312
8376d681a277c58f06ab633a06eaa66391126246,1.4374884188178791
e114f7b197069bde8e158a0dbeaa022dd0c4e280,431.3739012696814
fa84edf183bd459ea9394d77bdc191683a75ff66,579.060639330035
76190ff09a736ff83169394b770699b2709c5a27,472.00674902674854
515db15df8581ae72bb8e8358833016adee74e02,480.8752068076667
e2a05053c19e6fba60d0e582e6c7f371728a7106,506.50599825955396
66c14322296ac259374ec98c5c3bb2bd67ba25e9,-0.511601768243804
2378556841bc8d5746f2b94d6adefc2db20f9518,501.86037399243776
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,0.05718169363000448
796d558152d241567f8a72b535a5e36fe78886f3,426.2367698650276
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,575.6203681645795
3c748fc7a94edb7ac1484373751ffa8574a3281d,478.5143694742931
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,432.314614628303
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,0.08717753547317295
10a1e8808e744c619376bff659f859cd71e8c41d,463.694486851467
fc959dafc37dde3f173f083486d84ce5c817443f,410.5157427877464
6979d91c0a1903a336c640e14eed100821a0e24d,426.05100870332444
d4e37c4c1235ce014392f6c8ba0436f195b9e459,556.4512360740783
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,0.13697336478788277
565a955a60c6073157aa869c0351c626a7171ef3,524.0269769785534
5697c01ee87a008056ebc0993a1028b41a26d251,-0.05188441237738516
99be797e423b5ae08fe342ea772738f71975df47,740.2256493623488
b579ea83f2d6c15b2c717d16a89827d65f39904b,445.11541193654426
e9373b5c22567bec508f2fa2580e4dc3ff687caa,572.560678438722
a465af361b68bd536dd8bf61d522b9b21755ab60,515.740013163262
c8feec2a94d996d03534ce935dec7a034667f107,796.1305262098504
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,489.5636489486784
f4f7888cfe88b7a3b0f3d94749921976353ae82c,459.1697790911906
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,468.36784314064505
2e466f15ac7b80870736fac2d0cf4bd7f362e852,419.70571281435167
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,-1.961755984204588
fc83a5c665f70f39b4c7d326118cbf21a898e660,629.5539369361812
c26fbd904781a4f6c37a8f8969778f687c6c1424,-0.10116150660690426
ced4913c2220be57c54bc9f87bb4f441d5976671,476.8032240821283
880ade460a231d722e8bb0e4d17f3c8f77663d37,414.556610619238
7c869f5b89ddf3130c87011b6508ee59e32682c5,435.468164083422
9027f65d4e576928ca59690c280050c53d66506a,681.9094997798412
09eb415bcb9842d207139c8bddf32427a134d51e,538.3725496323414
f8224c83e27f4921df62876f7ff660b1dab3d974,479.4004429741937
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,0.028719259324085304
dfec3182aec0997207e0845b072498065ec89aac,718.98762903858
d653549f6d0ba70e2113b2cc56e9a83e331d2462,525.7431361736777
e95674df974af80342f676ca9e3540aecec2b8dc,436.48062611808257
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,628.3568633703372
2b7b15015ab18dc51893827c7e3f01d931a70410,0.08666704373684898
22d86e8b43a9412df86ec15ac231b9919e3ec905,463.1832801375719
1c61035799f6afe7f44c1fb68567d7a8945c3943,604.9784247552989
d5ed4b8732b0d7127a64f7e71137d321c56cc198,409.23017596179136
63edbbe59337f861a710bee4fe8a691d231f23da,436.2116402033469
f62bf9257782d839d38f84376b79611ed0de655d,0.08334556246616842
cf14952b5b09ad1a9497769e3a08da2fd74c6102,0.050798136056210356
21b8ef230efbfca6b5f15b36a3243d76ed390967,572.0094990562911
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,419.7923663308147
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,0.06277921874842113
3de3c134579726fe4606b7a05f82ce19f00adb09,716.6552521827316
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,450.1495393315543
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,387.52134827878774
520c60d32fd2af8be76abd332859b36d8ae45900,480.63764043746636
6cb6e2310b52c2898e500f81bea938446592568b,478.83846146704883
0193b535914e1c5a445bede11a408bf1709cd3cb,441.8730680355123
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,433.9054203311854
c512a461034cd90a9c5f1a32332b748041cfeba3,0.14979839241691165
6f77bbe0fc418131d06d15f50b30073eae680dbb,0.08334556246616842
9b378e3937af8e97d4753cdf0c8917306354aaaf,511.46623550695926
1c92f54a5fe563622a0e23cf116461a7e147efd8,575.2967910522688
90facc45f7578775e3278aa0bd4fb59dad4d37c1,389.50397613277033
563bd02a1204c85e79026a020ba5af29bce95c12,34.48287997942991
c8062c4cc7e023996bd37b87295f5a2957ddb172,502.71646960365814
ea7cc5987f9cc7f756d501961f64fa5769013823,-0.07307073724683902
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,568.4704245467766
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,417.7995122108129
1b61f7e184c7040ae4cea725153965e1f7f75308,477.9494066848454
aea68e00d370c2a0cfd02bf868824dec427bf23a,-0.09974606159901435
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,0.010957079099056341
95a9c65324583892b2d1a0c1c5163488f92d4a6d,409.4062223023549
5b7e7632cf766876026d0da6aa7c6df77bc13438,414.07328283898477
a3be14b06b7aef01331da18e7a1678222b563151,-0.1281653547645749
92b8965cf3fb76d11e5061f26e577c23d212b9c5,0.19981485626432413
96fd0462597b8cf21b1e918c1947106cd8359e5d,439.1172301059464
5c1cef937c40bf8c30c119160bedde7ef679454e,569.3268459626538
27dce80bee1eadbcd82bc7d09adb063e116870f6,0.06172537039253173
271a7e5b703fc3f29f6669415048a760e6355c5b,-0.05762015230682577
e39fbeab552a4b6492346d821d095c3a0d691555,415.85060087272785
93694c58636eabfe86550e734efb3775ba4d739f,450.0659684627556
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,683.6144445504206
6c05e70130682975c1485a862b6e08b895650671,491.61358376144324
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,450.1125680752645
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,458.8066768677183
283df09083d3c7bec2590f22355c7ba32ec88623,504.0597183087619
40b96e97dc29dfc990656e30c1038e846b6c8ff2,-0.24066587662748187
ff362d0a648559b9146fb97ee248eb423c3d6a50,0.17230487948433199
717ae2ab18e7ba03c4f3af66500ece6580b29b71,-0.09732953359989974
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,517.9128675519772
23131f453efc29c2af9553d307692c60a3add1ae,465.45991059770483
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,425.14655583712533
941646a7d24ee2837d7de90ff0a736bb8f61d68c,433.3078395638022
cd705413010e6e74f3b90ee78dbbd8b767488f0c,-0.4084489105922479
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,462.0294751848088
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,461.7460945984482
72882a9cffe151d94be90e02ce3967a91b628099,468.2778969645469
cf62916c9829bd3ad05104151eee856d6de7ca1c,639.9721517319075
6b8f4241357e65c0491cc0ef96396f811574134c,467.9560825431998
298806ed4313157d412e860ac3ea8833d6ca6970,0.17459275605552768
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,457.77512378513967
4485f973590cff61be5ec78cb3032d5fdf25b809,0.2097463466913033
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,425.7830535214243
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,-1.1740156446872145
8288badec4740382dbf7c33e4095cd4db0021bf7,442.36489508969686
5e139289eb167622f915eea3d1d6e49d15d1c873,537.1634724475907
fc050b2c8fa3446890fe1418332352177dd34506,435.62804589412497
8f309746992f374b4c2ea88f171233a9469ba649,477.4754925099069
